Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
North America,NAC,Urban population growth (annual %),SP.URB.GROW,,2.286585933,2.186747265,2.086510496,2.033799293,1.889738915,1.795837161,1.692237343,1.584429496,1.533231746,1.59394809,1.508690404,1.08147625,0.981813131,0.961953044,1.034153874,0.989214531,1.044830888,1.074993404,1.115698638,1.059625626,1.205446769,1.190136063,1.13386217,1.082197151,1.097051146,1.137913282,1.124625227,1.135026547,1.216246146,1.432768301,1.825040785,1.887547859,1.808044514,1.715583673,1.668551658,1.640687479,1.676698194,1.618786933,1.593665895,1.512555253,1.249670258,1.15831749,1.076072136,1.138929414,1.132999575,1.179709437,1.173246687,1.178103672,1.11930093,1.070064019,0.966785032,0.972508139,0.937616895,0.973071048,0.955473687,0.984966112,0.914056101,0.845341232,0.790624165,1.220892187,0.43668453,0.758830219,0.995315067
Namibia,NAM,Urban population growth (annual %),SP.URB.GROW,,4.231951029,4.271491003,4.409617181,4.533745693,4.631121999,4.727599512,4.846309134,4.920667965,4.981254752,4.896587794,4.132559571,4.183789757,4.171211151,4.185003494,4.245769679,4.010284038,3.823088604,2.866062297,2.768919763,3.086261165,2.307591126,2.823700336,3.675726841,3.729828007,3.870132069,4.085224432,4.222528942,4.542278615,7.37211067,7.042600103,4.294053675,4.685256635,4.944712117,4.86523898,4.647414964,4.41920088,4.241533819,4.138622597,4.042122373,3.897629183,3.636188292,4.319807035,4.16888262,3.964149881,3.874746982,3.834512088,3.840476166,3.891496397,3.934316049,3.973955524,3.986731676,4.08062437,4.098142715,4.093639531,4.07115473,4.002106709,3.910411053,3.799216628,3.687052829,3.643216034,3.486732954,3.224590171,3.146171046
New Caledonia,NCL,Urban population growth (annual %),SP.URB.GROW,,6.480530807,6.327740553,6.28472984,6.24490991,6.070970154,6.556663989,6.364284164,6.181885333,7.006909989,8.964483611,8.428604471,5.987616183,3.839169227,3.380474907,2.569182562,2.40069922,2.174659305,1.786189667,1.407342819,1.788987897,2.509739203,2.779052707,2.612032338,2.222439935,2.086119396,2.116780727,2.236343033,2.19876104,2.213977168,2.60897341,2.816105528,2.738039235,2.816029549,2.903115248,2.497378658,2.224993935,2.530546244,2.490377244,2.48500518,2.484599859,2.476835008,2.46888281,2.268556578,2.082362552,2.498664675,2.542146513,2.502163724,2.462314454,2.297617754,2.247800923,2.513102188,2.488391036,2.446250254,2.313175419,1.172404402,0.916360484,0.839210055,0.738880279,0.619454668,0.521808219,0.312605669,0.119222601,0.068283394
Niger,NER,Urban population growth (annual %),SP.URB.GROW,,4.72316232,4.716907917,7.189945658,7.169558223,7.115641081,7.078158301,8.264317104,8.204236945,8.12314705,8.063705844,7.97298369,7.921767766,7.88864356,7.870481401,7.870514013,7.892971874,7.887709271,5.829464848,4.581848966,4.634214718,4.651985131,4.62763423,4.599707033,4.580019016,4.572263555,4.574587783,4.580076115,4.469704327,3.574882404,3.603806796,3.630806311,3.629235563,3.6743211,3.731358703,3.842521531,3.885169533,3.851367014,3.898988891,3.92686408,3.937906764,3.912676522,3.441383045,3.479823915,3.524593287,3.557386589,3.589795927,3.616581176,3.641714191,3.676545676,3.706037457,3.715873568,3.785905865,3.793529379,3.849041378,4.001336632,4.131417114,4.19457259,4.245276178,4.323992047,4.384869056,4.456430699,4.563064136,4.668386162
Nigeria,NGA,Urban population growth (annual %),SP.URB.GROW,,3.479376625,3.514464008,3.548526941,3.564353478,3.583165474,3.590341862,3.52057165,3.506798047,3.542431025,3.59931183,4.434499855,4.492755209,4.580489962,4.71671631,4.861961069,4.960367063,5.053949769,5.123219631,5.122812608,5.142521181,6.143857457,6.018797014,5.591432107,5.533773664,5.747520176,5.613625342,5.542468567,5.520350244,5.50862364,5.492673052,4.219550949,4.170357105,4.188547606,4.194002446,4.166090396,4.128611513,4.10548714,4.085747482,4.102649891,4.153285965,5.002847876,5.007834089,4.988981123,4.961109766,4.924461651,4.895541303,4.87904797,4.859830828,4.829727087,4.817232665,4.781297732,4.713374585,4.606379879,4.484246034,4.346763549,4.257992685,4.229970859,4.148946368,4.050189568,3.994245224,3.911587634,3.838622955,3.79358823
Nicaragua,NIC,Urban population growth (annual %),SP.URB.GROW,,4.151884007,4.15421528,4.326859809,5.105656695,5.092348616,5.10253537,5.11813999,5.136739119,5.131068681,5.115259013,4.840765562,3.610365884,3.587463996,3.747558091,3.707264127,3.669770454,3.613940648,3.474960262,3.263929667,3.287484018,3.367447479,3.286292759,3.165464112,3.020958884,2.920130278,2.875548754,2.829071691,2.833787559,2.884018025,2.879448434,2.846032168,2.801685795,2.738153498,2.664893227,2.536134073,2.172857494,1.996092914,1.864297994,1.775788716,1.712304083,1.619705813,1.536501255,1.478845978,1.447043833,1.536818323,1.719600955,1.74284578,1.770829743,1.793067664,1.808809499,1.815513146,1.813496052,1.802707731,1.787227623,1.775318072,1.765017117,1.77792739,1.786890039,1.791356345,1.798641366,1.839262225,1.887827701,1.890155167
Netherlands,NLD,Urban population growth (annual %),SP.URB.GROW,,1.762809541,1.730569692,1.651999057,1.640372552,1.67433598,1.605929959,1.43136806,1.335895748,1.452798535,1.534522539,1.593747865,1.525088326,1.337022025,1.289181699,1.392778388,1.282311528,1.086341779,1.103016165,1.175667454,1.271286112,1.238995086,1.081766991,0.995541418,1.006449385,1.067665912,1.149718554,1.222801435,1.22651866,1.172596587,1.255105461,1.722731204,2.03732043,1.938137949,1.808022817,1.664066361,1.59627352,1.612732259,1.68142954,1.696704929,1.715922104,2.093581232,2.273314176,2.01210346,1.796942841,1.593468804,1.370736771,1.291413666,1.404945288,1.546387425,1.488584168,1.317805475,1.1736074,0.968708647,0.922227878,0.9802962,1.043217191,1.077686106,1.036375039,1.076084067,0.946610707,0.887108129,1.291902564,1.318345648
Norway,NOR,Urban population growth (annual %),SP.URB.GROW,,2.930806314,3.997045173,3.839937423,3.734411564,3.638877778,3.558386839,3.489469708,3.391304504,3.256626077,3.070416986,1.968546511,1.509411912,1.432665087,1.342257458,1.264258804,1.170484002,1.112023619,1.062106895,1.009188305,0.981134604,0.686521293,0.552183543,0.515609973,0.466384933,0.481950994,0.538840844,0.649847961,0.718007171,0.592543282,0.522200917,0.905035504,1.129151062,1.138733701,1.104472952,0.972815204,0.878884219,1.099664911,1.332499427,1.404583036,1.244074275,0.975881112,1.003012978,1.042911799,0.998726643,1.037036358,1.158822343,1.398407434,1.618866752,1.628476397,1.609156065,1.742457104,1.839399766,1.723625203,1.632151565,1.48833778,1.36567886,1.280246109,1.119532812,1.121488618,1.021155076,0.954484088,1.306827166,1.533028771
Nepal,NPL,Urban population growth (annual %),SP.URB.GROW,,4.502247272,3.105496827,3.114571978,3.163746268,3.200209195,3.234363178,3.247848323,3.296143837,3.292180224,3.322607116,3.395924544,6.854166599,6.827549362,6.838732904,6.834273204,6.83971976,6.873606441,6.924016288,6.949711494,6.96694077,6.912833928,6.030325262,6.058774514,6.042602874,5.95462191,5.877063189,5.78753006,5.764076245,5.853380685,6.031847465,6.203524373,7.084547734,6.953555424,6.698441941,6.53954294,6.323644601,6.198206552,6.088063577,5.975206046,5.82399866,5.625200602,3.574882375,3.446126865,3.305095269,3.129453167,2.930862886,2.773587507,2.658824809,2.561661836,2.508896822,2.392602494,2.260705475,2.210192402,2.332875604,2.579770948,2.957937293,3.208642768,3.208393948,3.206964761,3.851477257,4.38952105,3.779043143,3.221274612
Nauru,NRU,Urban population growth (annual %),SP.URB.GROW,,3.66404136,4.061157895,4.888635964,5.356082548,5.671257332,3.670602346,1.532786499,2.806183166,3.438913423,2.353764422,1.71122396,1.537253023,1.542595283,1.505068876,1.441088248,1.475380089,1.830932004,1.334955081,0.594964405,0.64384954,0.73078754,-0.247347649,2.064056765,3.672782299,2.287482633,2.541704521,2.684414342,2.958429581,3.099331444,3.089539001,3.11820135,2.266583977,0.953089995,0.468293539,0.407965597,0.280722318,0.1738459,0.135004842,0.05780347,-0.05780347,-0.135004842,-0.11586368,-0.067649193,-0.087044834,-0.164625031,-0.232874159,-0.262633291,-0.234032286,-0.097675335,0.078147899,0.409277515,1.553560459,2.365518569,2.274296047,2.214779795,2.228011886,2.119548182,2.05039802,1.729341401,1.497144175,1.579022576,1.247087134,0.880232027
New Zealand,NZL,Urban population growth (annual %),SP.URB.GROW,,2.690439427,3.333503915,2.757586432,2.847334291,2.379736049,2.460637846,2.326406083,1.407994338,1.414146295,1.86560804,1.967320426,2.170061841,2.350128947,2.472910041,2.325494441,1.191189779,0.431733789,0.153481565,-0.272761854,0.245272689,0.484188041,1.042585426,1.407350639,0.914233804,0.665639188,0.103150893,1.153901489,0.563267832,0.76207263,1.202097773,5.090113659,1.221706101,1.317481583,1.505046766,1.63867332,1.754334676,1.40683085,0.980491145,0.618610757,0.680613208,0.68110042,1.807980167,2.043170657,1.555790266,1.198297255,1.287272925,0.862952376,0.779170376,0.93018233,1.04210166,0.692820855,0.619042484,0.837960847,1.730568118,2.105557973,2.314333999,2.165083237,1.8744789,1.680101108,2.301713163,0.517426575,0.224767418,2.164558839
OECD members,OED,Urban population growth (annual %),SP.URB.GROW,,2.198865223,2.204786559,2.201696534,2.18199404,2.102113065,2.025047754,1.995107646,1.937507654,1.884871356,1.826115711,1.92145025,1.716456594,1.653786633,1.612113492,1.545496777,1.370003095,1.344709007,1.353052285,1.348228649,1.316956075,1.340703683,1.261464465,1.202997143,1.146223688,1.143179175,1.15784334,1.182446677,1.186131131,1.19485786,1.272822276,1.383724338,1.31858224,1.271321788,1.217380942,1.182652044,1.130642476,1.109345192,1.073658503,1.068835327,1.04531648,1.220604244,1.291408434,1.247504695,1.222556053,1.186437968,1.16540013,1.143656973,1.155359217,1.075719258,1.024601365,0.801500313,0.861033085,0.8693101,0.886564551,0.872892121,0.889090474,0.858696506,0.849767686,0.795635938,0.814899121,0.443456142,0.680715713,0.815853633
Oman,OMN,Urban population growth (annual %),SP.URB.GROW,,8.175200753,8.215183673,8.220484343,8.231128006,8.197642427,8.178963036,8.147914044,8.121726549,8.067330501,8.027309762,7.987992577,7.958071842,7.922586356,8.452475352,9.015874932,9.24744146,9.49039801,9.620132827,9.627970887,9.559166799,9.494285033,9.459546082,9.310915303,9.053337313,9.44487409,9.664695277,9.114458786,8.644685029,8.210806103,7.817459449,7.432525961,7.047670371,6.545265485,3.841917201,1.784659581,1.673697622,1.57144502,1.480936247,1.403709177,1.331482999,1.260500734,1.186140676,1.127790409,1.964177667,2.65407784,2.571271923,2.508586165,2.473929418,2.470798769,7.328565966,12.03468575,11.55464804,9.335386203,6.511175416,5.943949572,6.207876074,4.493601152,2.462054798,1.098660271,-0.328044258,0.38030963,2.035212691,2.214849292
Other small states,OSS,Urban population growth (annual %),SP.URB.GROW,,2.857034146,3.221674297,3.22610732,3.222713756,3.106574321,2.920842989,2.68516754,2.711901429,2.748558627,2.801357502,2.997955989,3.060560325,2.85387563,3.077494601,3.161210113,3.281713301,3.254032978,3.178143985,3.074453062,2.954965816,2.889606677,2.893807684,2.545287178,2.518369227,2.688852325,2.812150547,2.851050637,2.846111648,2.841340315,2.910541163,2.612640235,1.183370502,0.893356151,1.378759723,1.286608501,1.605392152,1.78342037,1.744706655,1.930420294,1.904870814,1.765032045,1.727477898,1.761434155,2.004170056,2.186230911,2.168452307,2.168269849,2.201714657,2.089084075,1.588934414,1.039198645,1.257901302,1.612187122,1.811634979,1.878788682,1.810103779,1.868409021,1.729549118,1.443666931,1.005936778,0.896696385,1.537502683,1.569380015
Pakistan,PAK,Urban population growth (annual %),SP.URB.GROW,,4.159814292,3.417355347,3.483714738,3.556416659,3.608443879,3.676777499,3.736962146,3.780111661,3.804805277,3.83358819,3.713056785,3.710179521,4.048135707,4.150312476,4.229913493,4.324017028,4.385983306,4.444941305,4.700574101,5.33005409,5.535701944,4.974045943,4.471080083,3.994420017,4.094295051,4.365385781,4.371226845,4.327637363,4.189606031,4.115170064,4.044952363,3.436836909,3.366176032,3.707693667,3.753150317,3.847042355,3.735149777,3.621223917,3.464246535,3.680740205,3.690612849,3.109822806,2.786761163,2.831935166,2.751737977,2.691185744,2.73361322,2.767492607,2.814322875,2.837191919,2.694889892,2.381463234,2.114193721,1.985957317,1.872792953,1.779757132,1.900540086,2.149966084,2.263115623,2.429650206,2.571281636,2.667484112,2.772722736
Panama,PAN,Urban population growth (annual %),SP.URB.GROW,,4.412342757,4.528662743,4.546005721,4.538709888,4.495444751,4.449633797,4.398786821,4.335266061,4.268679813,4.095975612,3.373115834,3.339059608,3.283788769,3.218686789,3.1512274,3.085044541,3.013282756,2.958637411,2.915019787,2.907837644,2.998332392,2.994076467,2.987156614,2.970191591,2.928600807,2.893615958,2.854522095,2.818090386,2.770854829,2.877740588,3.675213396,3.614213068,3.569817295,3.531125032,3.489168428,3.453527876,3.409796731,3.371980516,3.330120264,3.180162181,2.435581159,2.414158406,2.395515524,2.388902979,2.374734919,2.339601789,2.309558343,2.291459702,2.266122796,2.234293771,2.234360518,2.241932793,2.232553011,2.225920437,2.229713974,2.229596182,2.219970263,2.184486154,2.117860437,1.971298432,1.84190423,1.839335609,1.875909942
Peru,PER,Urban population growth (annual %),SP.URB.GROW,,4.208957494,5.279912445,5.205510248,5.154694107,5.097114218,5.024778226,4.953070868,4.889016392,4.820346904,4.533652377,4.42598909,4.478850172,3.710737866,3.628465139,3.557286463,3.487751507,3.485505097,3.505711066,3.469573121,3.463199328,3.42106523,3.089562507,3.072636934,3.038451033,2.984668149,2.927609032,2.872466997,2.860719142,2.838688675,2.802256342,2.69826575,2.6061045,2.565323043,2.590967122,2.531454278,2.455569918,2.410535677,2.350018189,2.240082399,2.084718045,1.897624903,1.721918291,1.589965465,1.505317954,1.425302133,1.341682209,1.274968853,1.044934386,0.950928331,1.003950159,1.089748868,1.161830437,1.208072392,1.282361389,1.410371138,1.59622338,1.740104185,2.116140196,2.155867974,1.70460744,1.484594177,1.250729817,1.157845322
Philippines,PHL,Urban population growth (annual %),SP.URB.GROW,,3.807034114,3.684923187,3.64526827,3.615791104,3.585887195,3.539143974,3.501408399,3.476324646,3.415524339,3.528772326,4.146728087,4.083583587,4.010361494,3.913171847,3.820723992,3.514381755,3.652283398,3.736229202,3.699319144,3.880990045,5.041967303,4.944738667,4.887346005,4.81891421,4.717031294,4.625893645,4.549092891,4.519256874,4.472537051,4.100584191,2.196040683,2.173895342,2.175928581,2.161454894,2.155441567,2.234730555,2.286534609,2.225623233,2.147714041,2.032722259,1.932456962,1.877924114,1.833219464,1.801687765,1.749972532,1.69789219,1.683873839,1.683608804,1.655072885,1.715649639,2.199913067,2.160037149,2.103918131,2.029903104,2.083353285,2.18564514,2.205434066,2.181074695,2.169771157,2.17445182,2.075050707,2.075897209,2.171261412
Palau,PLW,Urban population growth (annual %),SP.URB.GROW,,2.520137051,2.688333939,2.755667915,2.882532569,2.850510157,2.834684156,2.124747953,1.274880949,1.213607128,2.310259989,3.716717291,4.08901353,3.455546702,1.424767582,0.038928178,-0.077871516,-0.155925188,-0.156168694,-0.260824352,0.065269893,2.461940417,3.822121282,3.929141201,3.984590855,4.006083535,3.663178544,2.812426887,2.735488345,2.701279925,2.733633717,2.779758338,2.829017494,2.837566683,2.868403812,3.098013236,2.815279967,2.799730572,2.648608629,2.419562375,1.422684953,0.165628526,-0.237726582,-0.209378799,1.256884431,0.704103048,-0.014175349,-0.269714125,-0.363131874,-0.479068522,-0.582253739,-0.709017585,-0.721393444,0.0804123,0.800586518,0.815800648,0.908999567,0.858435267,0.865136396,0.961813938,0.952651137,0.896008183,0.752979849,0.566077393
Papua New Guinea,PNG,Urban population growth (annual %),SP.URB.GROW,,10.20765961,9.998811709,9.895979877,9.831093224,9.740940928,9.795945706,15.08792795,14.99761979,14.91319827,14.81657598,14.69074799,4.36353258,4.141718902,4.071635743,4.014057013,3.975369037,3.92540852,3.899020754,3.856360032,3.824795139,3.532913184,3.461848128,3.483038167,3.505843321,3.524563242,3.545052215,3.552494385,3.552325187,3.644601209,4.007351511,2.014382866,2.314271128,2.411407627,2.387864377,2.35663566,2.318308868,2.300745291,2.249717439,2.198390234,2.165398996,3.227760116,3.21284894,3.174418626,3.120935067,3.078369024,3.033924912,2.986036485,2.948290349,2.909827652,2.865434886,2.756940033,2.639407346,2.662028682,2.692745715,2.727790966,2.760287788,2.791785699,2.835354562,2.873345696,2.862051355,2.856909649,2.855110077,2.862656734
Poland,POL,Urban population growth (annual %),SP.URB.GROW,,2.412971429,1.96201874,2.136760187,2.191875458,1.775472674,1.542692713,1.750285827,1.739116376,1.558651106,1.124167977,1.400601678,2.064561377,2.125265264,2.160471083,2.17822427,2.164980252,2.112282906,1.927692785,1.658351344,1.569222656,1.547965778,1.554610454,1.566331103,1.529303406,1.42108242,1.293113468,1.169235678,1.017489263,0.659360106,0.465870593,0.428097164,0.378415405,0.327764889,0.284269522,0.207299959,0.149227784,0.138552902,0.107174744,0.064690984,-0.973016273,0.045302028,-0.004229127,-0.247301959,-0.240274328,-0.226039606,-0.244159823,-0.237058174,-0.171087005,-0.115663064,-0.469373365,-0.130333015,-0.207759737,-0.266658549,-0.283228118,-0.273799474,-0.209018845,-0.108901258,-0.078428035,-0.059398855,-0.165065973,-0.348448299,-2.38389783,-0.230167587
Pre-demographic dividend,PRE,Urban population growth (annual %),SP.URB.GROW,,5.056035386,5.187363472,5.323152416,5.411109318,5.45912735,5.280639157,5.268065541,5.388501062,5.428760956,5.36353139,5.633287061,5.689507545,5.700514683,5.653678152,5.675831045,5.641759178,5.538431773,5.654332054,5.370204283,4.982026863,4.800097426,4.83139727,5.068609708,5.2646846,5.288836319,5.167547135,5.090549021,4.808841811,4.697503898,4.459176215,3.902628359,4.285366657,4.663836484,4.601328268,4.269738818,3.866967586,3.878577031,3.998000935,4.058124238,4.051974686,4.304705599,4.453475718,4.520964594,4.445452947,4.505753926,4.287973099,3.929209185,4.40658762,4.566266426,4.515877694,4.536395456,4.539360712,4.523971052,4.420330477,4.317474077,4.286292404,4.266591573,4.207465641,4.157274996,4.133281287,4.06138891,3.996485764,3.98731913
Puerto Rico,PRI,Urban population growth (annual %),SP.URB.GROW,,4.817806628,5.076406152,5.097215845,4.795368602,4.302279519,3.863037825,3.382810006,3.141027741,3.264725546,3.421339819,3.14733869,3.477070983,3.624910481,3.515520011,3.246070009,3.023170209,2.796891376,2.616430481,2.502363542,3.662609332,6.775262671,6.009843831,5.31215595,4.700767896,4.148861759,3.673715058,3.250951223,2.884736381,2.557488646,2.001456455,0.883696093,0.818223018,1.010374096,1.093579291,1.084993807,1.278560015,1.08258954,0.724660564,0.64607993,0.370913653,0.156908971,0.070623108,0.00529819,-0.039007912,-0.203720765,-0.482985004,-0.64625231,-0.647314085,-0.607155064,-0.569042031,-1.211993207,-1.260117691,-1.188614649,-1.670486097,-1.788039024,-1.958484408,-2.434053407,-4.057988592,0.00849952,2.719327483,-0.564746509,-1.294421735,-0.423241126
